Wall time,Step,Value
1710268218.3779178,230,0.0
1710268222.6447713,231,0.0
1710268225.505894,232,0.0
1710268228.7704947,233,0.0
1710268231.7119796,234,-3000.0
1710268234.5407867,235,0.0
1710268237.3619418,236,-4000.0
1710268240.4836676,237,-4000.0
1710268243.2743063,238,-4000.0
1710268246.1439722,239,0.0
1710268249.093322,240,0.0
1710268252.1596029,241,0.0
1710268255.2667878,242,0.0
1710268259.625687,243,-1000.0
1710268263.7085268,244,-2000.0
1710268267.481752,245,0.0
1710268270.3978097,246,0.0
1710268273.4435816,247,-3000.0
1710268276.3867996,248,0.0
1710268279.2264442,249,0.0
1710268282.0348232,250,-2000.0
1710268285.0367844,251,0.0
1710268287.8926115,252,0.0
1710268290.695206,253,-2000.0
1710268293.6921222,254,0.0
1710268296.714489,255,0.0
1710268299.5300665,256,-3000.0
1710268302.3213568,257,0.0
1710268305.3508737,258,0.0
1710268308.138478,259,-4000.0
1710268310.9181848,260,-3000.0
1710268313.7015674,261,0.0
1710268316.7357428,262,0.0
1710268319.5160615,263,-4000.0
1710268322.347121,264,0.0
1710268325.1565397,265,-3000.0
1710268328.3761184,266,0.0
1710268331.1908853,267,-4000.0
1710268334.1812065,268,0.0
1710268337.0178497,269,0.0
1710268340.015061,270,0.0
1710268343.0481586,271,0.0
1710268347.6993582,272,-4000.0
1710268351.0166578,273,0.0
1710268355.2146912,274,0.0
1710268360.534384,275,0.0
1710268364.689298,276,0.0
1710268367.8301444,277,0.0
1710268371.642566,278,0.0
1710268376.3721163,279,-2000.0
1710268379.31489,280,0.0
1710268382.6517603,281,-2000.0
1710268385.8702836,282,0.0
1710268388.8006525,283,0.0
1710268393.003756,284,0.0
1710268397.1631618,285,0.0
1710268401.7080545,286,0.0
1710268405.9231043,287,0.0
1710268409.9039965,288,-4000.0
1710268414.7424004,289,0.0
1710268419.7718556,290,0.0
1710268423.891179,291,0.0
1710268428.3613796,292,0.0
1710268432.507192,293,0.0
1710268436.971297,294,0.0
1710268441.9412894,295,0.0
1710268446.7641206,296,-33000.0
1710268452.0502045,297,0.0
1710268456.4404168,298,0.0
1710268460.2106936,299,0.0
