Wall time,Step,Value
1710253214.3242388,260,35.0
1710253214.6771781,261,35.0
1710253215.9951355,262,35.0
1710253217.2814517,263,35.0
1710253219.06406,264,35.0
1710253220.400669,265,35.0
1710253221.696043,266,35.0
1710253222.417277,267,35.0
1710253223.6980338,268,35.0
1710253225.0195267,269,35.0
1710253225.5098097,270,35.0
1710253226.8013597,271,35.0
1710253227.2875013,272,35.0
1710253228.5939083,273,35.0
1710253230.1577978,274,35.0
1710253231.44807,275,35.0
1710253232.3824465,276,35.0
1710253233.654626,277,35.0
1710253234.9500687,278,35.0
1710253235.2736838,279,35.0
1710253236.5646038,280,35.0
1710253237.8598158,281,35.0
1710253239.1530554,282,35.0
1710253240.7016506,283,35.0
1710253241.4649444,284,35.0
1710253242.0932236,285,35.0
1710253243.453145,286,35.0
1710253244.7211366,287,35.0
1710253246.0027354,288,35.0
1710253247.2859507,289,35.0
1710253248.592591,290,35.0
1710253249.576395,291,35.0
1710253250.867907,292,35.0
1710253252.547492,293,35.0
1710253253.8280175,294,35.0
1710253255.1196034,295,35.0
1710253256.4170752,296,35.0
1710253257.7125149,297,35.0
1710253258.9900818,298,35.0
1710253260.3138645,299,35.0
