Wall time,Step,Value
1710268935.9989738,154,0.0
1710268938.802435,155,-3000.0
1710268941.5200627,156,-3000.0
1710268944.4703698,157,0.0
1710268947.2190225,158,-3000.0
1710268949.9263527,159,-1000.0
1710268952.6280117,160,0.0
1710268955.708938,161,0.0
1710268958.408437,162,0.0
1710268961.2322514,163,0.0
1710268961.8891172,164,0.0
1710268962.4229438,165,0.0
1710268963.1913834,166,-1000.0
1710268963.59926,167,-2000.0
1710268964.060073,168,1000.0
1710268967.0720582,169,1000.0
1710268967.4096777,170,-1000.0
1710268967.9443758,171,-1000.0
1710268970.6332676,172,0.0
1710268973.4765658,173,-2000.0
1710268976.2242603,174,-2000.0
1710268979.1738157,175,-1000.0
1710268981.9177518,176,-4000.0
1710268985.027005,177,-3000.0
1710268988.3823907,178,0.0
1710268991.1221921,179,0.0
1710268993.8065982,180,-4000.0
1710268996.5437546,181,-3000.0
1710268999.493252,182,-2000.0
1710269002.4559867,183,0.0
1710269002.9541097,184,0.0
1710269005.728016,185,1000.0
1710269008.406524,186,1000.0
1710269011.4312153,187,1000.0
1710269011.8381975,188,1000.0
1710269012.1423364,189,1000.0
1710269012.6643298,190,1000.0
1710269013.5905857,191,1000.0
1710269016.3102043,192,1000.0
1710269017.0782287,193,1000.0
1710269017.4353282,194,-2000.0
1710269017.8523703,195,1000.0
1710269018.3573859,196,1000.0
1710269021.291009,197,1000.0
1710269021.6802106,198,1000.0
1710269024.3280087,199,1000.0
1710269024.8147228,200,0.0
1710269027.580145,201,0.0
1710269028.0867474,202,1000.0
1710269028.467978,203,0.0
1710269028.727308,204,0.0
1710269031.6156187,205,-3000.0
1710269032.019442,206,-3000.0
1710269034.7339723,207,0.0
1710269037.4860027,208,0.0
1710269040.207988,209,0.0
1710269043.1493294,210,0.0
1710269043.5903437,211,0.0
1710269046.4552405,212,0.0
1710269049.27533,213,0.0
1710269049.7770762,214,0.0
1710269052.4881477,215,0.0
1710269053.2963405,216,1000.0
1710269053.779202,217,1000.0
1710269056.4559033,218,-2000.0
1710269056.868768,219,0.0
1710269057.3286922,220,-1000.0
1710269057.6148815,221,1000.0
1710269060.2770674,222,1000.0
1710269060.79514,223,1000.0
1710269063.4710357,224,0.0
1710269063.8910403,225,0.0
1710269066.8499126,226,0.0
1710269069.5597947,227,1000.0
1710269072.76161,228,0.0
1710269075.65391,229,0.0
1710269078.4395778,230,0.0
1710269081.084484,231,-2000.0
1710269083.6932766,232,0.0
1710269086.5291507,233,0.0
1710269089.3194854,234,0.0
1710269091.9619434,235,-4000.0
1710269094.647003,236,0.0
1710269097.46685,237,0.0
1710269100.1688814,238,-4000.0
1710269102.8957682,239,0.0
1710269105.5773892,240,0.0
1710269108.4028835,241,0.0
1710269111.0387456,242,0.0
1710269113.647526,243,0.0
1710269116.2680562,244,-1000.0
1710269119.0242875,245,0.0
1710269121.8466246,246,-3000.0
1710269124.4093547,247,0.0
1710269127.07668,248,0.0
1710269129.745456,249,-4000.0
1710269132.492784,250,0.0
1710269135.1116462,251,0.0
1710269137.7705777,252,0.0
1710269140.3861084,253,-2000.0
1710269143.2426214,254,0.0
1710269145.8407335,255,0.0
