Wall time,Step,Value
1710266541.7111282,167,69.62081909179688
1710266543.1328175,168,68.57909393310547
1710266544.5437934,169,69.61772155761719
1710266546.2245076,170,71.7005844116211
1710266546.9177105,171,69.84176635742188
1710266548.3187628,172,67.78414916992188
1710266549.7378027,173,67.97760772705078
1710266551.1847506,174,69.22932434082031
1710266552.584403,175,64.94280242919922
1710266553.999216,176,66.1045150756836
1710266555.397648,177,69.81086730957031
1710266557.0967019,178,69.57449340820312
1710266558.5053346,179,67.23214721679688
1710266560.0587265,180,65.70046997070312
1710266561.4723833,181,69.26416015625
1710266562.8613713,182,68.3523178100586
1710266564.4194705,183,63.88560104370117
1710266565.8583155,184,68.27791595458984
1710266567.5703945,185,67.4699935913086
1710266568.9791243,186,71.78285217285156
1710266570.3776977,187,68.03617095947266
1710266571.8393526,188,66.38701629638672
1710266573.24508,189,70.91460418701172
1710266574.6570172,190,70.72454833984375
1710266576.2796807,191,69.52603149414062
1710266578.1278312,192,68.88172149658203
1710266579.6413376,193,67.97900390625
1710266581.045251,194,67.32192993164062
1710266582.4547353,195,68.24296569824219
1710266583.8941834,196,67.28990173339844
1710266585.2934103,197,70.6001205444336
1710266586.6928763,198,71.16357421875
1710266587.5976865,199,70.75880432128906
1710266589.180848,200,69.7496109008789
1710266590.6378202,201,67.71305847167969
1710266592.0759053,202,67.02852630615234
1710266593.1547768,203,65.97828674316406
1710266594.580711,204,67.05367279052734
1710266595.9806988,205,70.74391174316406
1710266597.5538101,206,66.94114685058594
1710266598.9812183,207,68.71685791015625
1710266600.6745458,208,67.97994995117188
1710266602.105497,209,67.14696502685547
1710266602.5606458,210,66.69229888916016
1710266603.9757564,211,71.07981872558594
1710266605.4004765,212,70.56120300292969
1710266606.7844422,213,69.48851013183594
1710266608.2073143,214,68.11287689208984
1710266609.6348941,215,68.41478729248047
1710266611.2828693,216,69.9482421875
1710266612.6912491,217,69.08769989013672
1710266614.0941157,218,69.05644226074219
1710266615.602531,219,67.61076354980469
1710266617.5463243,220,70.86688995361328
1710266619.2533166,221,70.84724426269531
1710266620.901231,222,70.22065734863281
1710266622.864733,223,69.47430419921875
1710266624.4552007,224,67.88473510742188
1710266626.1473556,225,67.18224334716797
1710266627.7123947,226,68.61038970947266
1710266629.3120885,227,66.78795623779297
1710266630.8490398,228,69.83164978027344
1710266632.418183,229,67.83646392822266
1710266634.460196,230,70.0028305053711
1710266634.865397,231,68.09991455078125
1710266636.4261944,232,70.8592300415039
1710266637.953989,233,67.56195068359375
1710266639.494026,234,66.94436645507812
1710266641.100295,235,67.44061279296875
1710266642.622061,236,68.31128692626953
1710266644.5337586,237,66.4827880859375
1710266645.7450395,238,67.71968078613281
1710266647.4430666,239,72.99744415283203
1710266649.2368767,240,67.22392272949219
1710266650.7806697,241,66.71864318847656
1710266652.3211045,242,70.76941680908203
1710266653.8859425,243,72.78018951416016
1710266655.9440417,244,66.61582946777344
1710266657.5163438,245,65.08442687988281
1710266659.0698612,246,69.88814544677734
1710266660.5832791,247,69.57859802246094
1710266662.1240082,248,70.5202407836914
1710266663.673359,249,65.63938903808594
1710266665.2259014,250,68.79389190673828
1710266667.130235,251,72.91056060791016
1710266668.6897268,252,67.0108642578125
1710266670.2461927,253,69.57102966308594
1710266671.7671402,254,73.19309997558594
1710266673.3271716,255,64.401123046875
1710266674.9082909,256,69.06832122802734
1710266676.4435616,257,68.38386535644531
1710266678.3391664,258,70.29395294189453
1710266679.8997142,259,64.93681335449219
1710266681.471164,260,70.30313873291016
1710266682.98027,261,71.07454681396484
1710266684.606148,262,68.95881652832031
1710266686.1681538,263,68.35052490234375
1710266687.6985257,264,69.32926177978516
1710266689.7093725,265,66.87678527832031
1710266691.2586093,266,68.06269836425781
1710266692.9015512,267,68.44217681884766
1710266694.470143,268,68.98136901855469
1710266696.0384798,269,69.71305847167969
1710266697.5680645,270,67.47589111328125
1710266699.0835032,271,68.38941955566406
1710266701.0249982,272,69.79694366455078
1710266702.573204,273,69.16539764404297
1710266704.1280327,274,67.77406311035156
1710266705.7150404,275,67.67070007324219
1710266707.2266,276,67.35652923583984
1710266708.7649155,277,67.89437103271484
1710266710.305634,278,70.78457641601562
1710266712.2531219,279,66.9124984741211
1710266713.8185906,280,69.5081558227539
1710266715.3850439,281,69.78384399414062
1710266716.927045,282,66.66546630859375
1710266718.4820707,283,66.77764129638672
1710266720.0639076,284,67.4055404663086
1710266721.6039112,285,71.4179458618164
1710266723.5692778,286,71.69418334960938
1710266725.0941124,287,68.43497467041016
1710266726.672053,288,67.08768463134766
1710266728.2108083,289,68.61165618896484
1710266729.7430277,290,70.37594604492188
1710266731.3222175,291,68.23121643066406
1710266732.8230574,292,66.95021057128906
1710266734.7239063,293,65.96756744384766
1710266736.2783513,294,69.95594787597656
1710266737.8383627,295,67.62600708007812
1710266739.4133308,296,71.39310455322266
1710266741.0732286,297,70.99235534667969
1710266742.5509772,298,67.06659698486328
1710266744.0083082,299,68.16610717773438
