Wall time,Step,Value
1710266441.4789038,95,0.0
1710266442.9005957,96,0.0
1710266444.4614596,97,0.0
1710266445.8889928,98,0.0
1710266447.7484758,99,0.0
1710266449.2909188,100,0.0
1710266450.6959019,101,0.0
1710266452.1229165,102,0.0
1710266453.672552,103,0.0
1710266455.0507205,104,0.0
1710266456.3007011,105,0.0
1710266458.028979,106,0.0
1710266459.5853813,107,0.0
1710266460.9837797,108,0.0
1710266462.4387178,109,0.0
1710266463.8779063,110,0.0
1710266465.2751732,111,0.0
1710266465.9476993,112,0.0
1710266467.3413844,113,0.0
1710266469.1540713,114,0.0
1710266470.5995183,115,0.0
1710266471.101669,116,0.0
1710266472.6294837,117,0.0
1710266474.0515835,118,0.0
1710266475.474375,119,0.0
1710266476.907057,120,0.0
1710266478.0282385,121,0.0
1710266478.1997812,122,0.0
1710266479.91192,123,0.0
1710266481.3874893,124,0.0
1710266482.7903996,125,0.0
1710266484.2174594,126,0.0
1710266485.6241603,127,0.0
1710266487.0482996,128,0.0
1710266488.4537566,129,0.0
1710266489.8549502,130,0.0
1710266491.5596452,131,0.0
1710266492.1783965,132,0.0
1710266493.6770177,133,0.0
1710266494.5373797,134,0.0
1710266495.988627,135,0.0
1710266497.4128451,136,0.0
1710266498.8241427,137,0.0
1710266500.2357197,138,0.0
1710266501.9815333,139,0.0
1710266503.3414104,140,0.0
1710266504.7328777,141,0.0
1710266506.1531427,142,0.0
1710266507.5575528,143,0.0
1710266508.9596736,144,0.0
1710266510.3866599,145,0.0
1710266511.7853005,146,0.0
1710266513.420323,147,0.0
1710266514.8238664,148,0.0
1710266516.2124941,149,0.0
1710266517.5977058,150,0.0
1710266519.0307446,151,0.0
1710266520.4552126,152,0.0
1710266522.030247,153,0.0
1710266523.6641402,154,0.0
1710266525.100693,155,0.0
1710266526.5229764,156,0.0
1710266527.9353757,157,0.0
1710266529.4264157,158,0.0
1710266530.8443239,159,0.0
1710266532.24244,160,0.0
1710266533.887222,161,0.0
1710266535.5378711,162,0.0
1710266536.9647586,163,0.0
1710266537.4862435,164,0.0
1710266538.8910217,165,0.0
1710266540.2900314,166,0.0
1710266541.7111282,167,0.0
1710266543.1328175,168,0.0
1710266544.5437934,169,0.0
1710266546.2245076,170,0.0
1710266546.9177105,171,0.0
1710266548.3187628,172,0.0
1710266549.7378027,173,0.0
1710266551.1847506,174,0.0
1710266552.584403,175,0.0
1710266553.999216,176,0.0
1710266555.397648,177,0.0
1710266557.0967019,178,0.0
1710266558.5053346,179,0.0
1710266560.0587265,180,0.0
1710266561.4723833,181,0.0
1710266562.8613713,182,0.0
1710266564.4194705,183,0.0
1710266565.8583155,184,0.0
1710266567.5703945,185,0.0
1710266568.9791243,186,0.0
1710266570.3776977,187,0.0
1710266571.8393526,188,0.0
1710266573.24508,189,0.0
1710266574.6570172,190,0.0
1710266576.2796807,191,0.0
1710266578.128831,192,0.0
1710266579.6413376,193,0.0
1710266581.045251,194,0.0
1710266582.4547353,195,0.0
1710266583.8941834,196,0.0
1710266585.2934103,197,0.0
1710266586.6928763,198,0.0
1710266587.5976865,199,0.0
1710266589.180848,200,0.0
1710266590.6378202,201,0.0
1710266592.0759053,202,0.0
1710266593.1547768,203,0.0
1710266594.580711,204,0.0
1710266595.9806988,205,0.0
1710266597.5538101,206,0.0
1710266598.9812183,207,0.0
1710266600.6755466,208,0.0
1710266602.105497,209,0.0
1710266602.5606458,210,0.0
1710266603.9757564,211,0.0
1710266605.4004765,212,0.0
1710266606.7844422,213,0.0
1710266608.2073143,214,0.0
1710266609.6348941,215,0.0
1710266611.2828693,216,0.0
1710266612.6912491,217,0.0
1710266614.0941157,218,0.0
1710266615.602531,219,0.0
1710266617.5463243,220,0.0
1710266619.2533166,221,0.0
1710266620.901231,222,0.0
1710266622.8657398,223,0.0
1710266624.4552007,224,0.0
1710266626.1473556,225,0.0
1710266627.7123947,226,0.0
1710266629.3120885,227,0.0
1710266630.8490398,228,0.0
1710266632.418183,229,0.0
1710266634.460196,230,0.0
1710266634.865397,231,0.0
1710266636.4261944,232,0.0
1710266637.953989,233,0.0
1710266639.494026,234,0.0
1710266641.100295,235,0.0
1710266642.622061,236,0.0
1710266644.5337586,237,0.0
1710266645.7450395,238,0.0
1710266647.4430666,239,0.0
1710266649.2378745,240,0.0
1710266650.7806697,241,0.0
1710266652.3211045,242,0.0
1710266653.8859425,243,0.0
1710266655.9440417,244,0.0
1710266657.5163438,245,0.0
1710266659.0698612,246,0.0
1710266660.5832791,247,0.0
1710266662.1240082,248,0.0
1710266663.673359,249,0.0
1710266665.2259014,250,0.0
1710266667.130235,251,0.0
1710266668.6897268,252,0.0
1710266670.2461927,253,0.0
1710266671.7671402,254,0.0
1710266673.3271716,255,0.0
1710266674.9082909,256,0.0
1710266676.4435616,257,0.0
1710266678.3391664,258,0.0
1710266679.8997142,259,0.0
1710266681.471164,260,0.0
1710266682.9812667,261,0.0
1710266684.606148,262,0.0
1710266686.1681538,263,0.0
1710266687.6985257,264,0.0
1710266689.7093725,265,0.0
1710266691.2586093,266,0.0
1710266692.9015512,267,0.0
1710266694.470143,268,0.0
1710266696.0384798,269,0.0
1710266697.5680645,270,0.0
1710266699.0835032,271,0.0
1710266701.0256953,272,0.0
1710266702.573204,273,0.0
1710266704.1280327,274,0.0
1710266705.7150404,275,0.0
1710266707.2266,276,0.0
1710266708.7649155,277,0.0
1710266710.305634,278,0.0
1710266712.2531219,279,0.0
1710266713.8185906,280,0.0
1710266715.3850439,281,0.0
1710266716.927045,282,0.0
1710266718.4820707,283,0.0
1710266720.0639076,284,0.0
1710266721.6039112,285,0.0
1710266723.5692778,286,0.0
1710266725.0941124,287,0.0
1710266726.672053,288,0.0
1710266728.2108083,289,0.0
1710266729.7430277,290,0.0
1710266731.3222175,291,0.0
1710266732.8230574,292,0.0
1710266734.7239063,293,0.0
1710266736.2783513,294,0.0
1710266737.8383627,295,0.0
1710266739.4133308,296,0.0
1710266741.0732286,297,0.0
1710266742.5509772,298,0.0
1710266744.0083082,299,0.0
